Date,Beer,DayOfWeek,UnitsSold,IsWeekend,HolidayEffect,PromoLevel
2023-07-19,Lager,2,60,0,0,1
2023-07-19,IPA,2,41,0,0,0
2023-07-19,Stout,2,23,0,0,0
2023-07-19,Cider,2,37,0,0,1
2023-07-20,Ale,3,30,0,0,1
2023-07-20,Lager,3,58,0,0,1
2023-07-20,IPA,3,42,0,0,0
2023-07-20,Stout,3,32,0,0,0
2023-07-20,Cider,3,30,0,0,0
2023-07-21,Ale,4,25,0,0,0
2023-07-21,Lager,4,33,0,0,0
2023-07-21,IPA,4,43,0,0,0
2023-07-21,Stout,4,28,0,0,1
2023-07-21,Cider,4,39,0,0,0
2023-07-22,Ale,5,28,1,0,0
2023-07-22,Lager,5,55,1,0,0
2023-07-22,IPA,5,48,1,0,0
2023-07-22,Stout,5,31,1,0,0
2023-07-22,Cider,5,43,1,0,0
2023-07-23,Ale,6,48,1,0,1
2023-07-23,Lager,6,53,1,0,0
2023-07-23,IPA,6,51,1,0,0
2023-07-23,Stout,6,31,1,0,0
2023-07-23,Cider,6,54,1,0,1
2023-07-24,Ale,0,22,0,0,0
2023-07-24,Lager,0,34,0,0,0
2023-07-24,IPA,0,39,0,0,0
2023-07-24,Stout,0,22,0,0,0
2023-07-24,Cider,0,43,0,0,0
2023-07-25,Ale,1,30,0,0,0
2023-07-25,Lager,1,32,0,0,0
2023-07-25,IPA,1,38,0,0,1
2023-07-25,Stout,1,24,0,0,0
2023-07-25,Cider,1,34,0,0,0
2023-07-26,Ale,2,24,0,0,0
2023-07-26,Lager,2,56,0,0,1
2023-07-26,IPA,2,37,0,0,0
2023-07-26,Stout,2,20,0,0,0
2023-07-26,Cider,2,20,0,0,0
2023-07-27,Ale,3,38,0,0,1
2023-07-27,Lager,3,28,0,0,0
2023-07-27,IPA,3,43,0,0,0
2023-07-27,Stout,3,30,0,0,0
2023-07-27,Cider,3,23,0,0,0
2023-07-28,Ale,4,29,0,0,0
2023-07-28,Lager,4,34,0,0,0
2023-07-28,IPA,4,42,0,0,1
2023-07-28,Stout,4,16,0,0,0
2023-07-28,Cider,4,32,0,0,0
2023-07-29,Ale,5,36,1,0,0
2023-07-29,Lager,5,54,1,0,0
2023-07-29,IPA,5,54,1,0,1
2023-07-29,Stout,5,25,1,0,0
2023-07-29,Cider,5,50,1,0,0
2023-07-30,Ale,6,39,1,0,0
2023-07-30,Lager,6,51,1,0,0
2023-07-30,IPA,6,64,1,0,1
2023-07-30,Stout,6,27,1,0,0
2023-07-30,Cider,6,63,1,0,1
2023-07-31,Ale,0,24,0,0,0
2023-07-31,Lager,0,33,0,0,0
2023-07-31,IPA,0,44,0,0,1
2023-07-31,Stout,0,28,0,0,0
2023-07-31,Cider,0,36,0,0,0
2023-08-01,Ale,1,21,0,0,0
2023-08-01,Lager,1,29,0,0,0
2023-08-01,IPA,1,42,0,0,1
2023-08-01,Stout,1,11,0,0,0
2023-08-01,Cider,1,27,0,0,0
2023-08-02,Ale,2,24,0,0,0
2023-08-02,Lager,2,27,0,0,0
2023-08-02,IPA,2,28,0,0,0
2023-08-02,Stout,2,19,0,0,0
2023-08-02,Cider,2,28,0,0,0
2023-08-03,Ale,3,24,0,0,0
2023-08-03,Lager,3,30,0,0,0
2023-08-03,IPA,3,27,0,0,0
2023-08-03,Stout,3,14,0,0,0
2023-08-03,Cider,3,12,0,0,0
2023-08-04,Ale,4,28,0,0,0
2023-08-04,Lager,4,43,0,0,1
2023-08-04,IPA,4,35,0,0,0
2023-08-04,Stout,4,22,0,0,0
2023-08-04,Cider,4,35,0,0,0
2023-08-05,Ale,5,24,1,0,0
2023-08-05,Lager,5,50,1,0,0
2023-08-05,IPA,5,41,1,0,0
2023-08-05,Stout,5,24,1,0,0
2023-08-05,Cider,5,39,1,0,0
2023-08-06,Ale,6,26,1,0,0
2023-08-06,Lager,6,46,1,0,0
2023-08-06,IPA,6,30,1,0,0
2023-08-06,Stout,6,20,1,0,0
2023-08-06,Cider,6,44,1,0,0
2023-08-07,Ale,0,25,0,0,0
2023-08-07,Lager,0,37,0,0,0
2023-08-07,IPA,0,42,0,0,1
2023-08-07,Stout,0,17,0,0,0
2023-08-07,Cider,0,31,0,0,0
2023-08-08,Ale,1,18,0,0,0
2023-08-08,Lager,1,33,0,0,0
2023-08-08,IPA,1,28,0,0,0
2023-08-08,Stout,1,23,0,0,0
2023-08-08,Cider,1,21,0,0,0
2023-08-09,Ale,2,19,0,0,0
2023-08-09,Lager,2,31,0,0,0
2023-08-09,IPA,2,38,0,0,0
2023-08-09,Stout,2,22,0,0,0
2023-08-09,Cider,2,28,0,0,0
2023-08-10,Ale,3,25,0,0,0
2023-08-10,Lager,3,39,0,0,1
2023-08-10,IPA,3,32,0,0,0
2023-08-10,Stout,3,18,0,0,0
2023-08-10,Cider,3,21,0,0,0
2023-08-11,Ale,4,13,0,0,0
2023-08-11,Lager,4,34,0,0,0
2023-08-11,IPA,4,29,0,0,0
2023-08-11,Stout,4,13,0,0,1
2023-08-11,Cider,4,27,0,0,0
2023-08-12,Ale,5,33,1,0,0
2023-08-12,Lager,5,67,1,0,1
2023-08-12,IPA,5,41,1,0,0
2023-08-12,Stout,5,25,1,0,0
2023-08-12,Cider,5,51,1,0,1
2023-08-13,Ale,6,38,1,0,1
2023-08-13,Lager,6,44,1,0,0
2023-08-13,IPA,6,38,1,0,0
2023-08-13,Stout,6,28,1,0,0
2023-08-13,Cider,6,36,1,0,0
2023-08-14,Ale,0,19,0,0,0
2023-08-14,Lager,0,40,0,0,1
2023-08-14,IPA,0,28,0,0,0
2023-08-14,Stout,0,17,0,0,0
2023-08-14,Cider,0,33,0,0,0
2023-08-15,Ale,1,27,0,0,0
2023-08-15,Lager,1,43,0,0,0
2023-08-15,IPA,1,36,0,0,1
2023-08-15,Stout,1,7,0,0,0
2023-08-15,Cider,1,24,0,0,0
2023-08-16,Ale,2,24,0,0,0
2023-08-16,Lager,2,35,0,0,0
2023-08-16,IPA,2,42,0,0,0
2023-08-16,Stout,2,21,0,0,0
2023-08-16,Cider,2,22,0,0,0
2023-08-17,Ale,3,33,0,0,1
2023-08-17,Lager,3,26,0,0,0
2023-08-17,IPA,3,27,0,0,0
2023-08-17,Stout,3,15,0,0,0
2023-08-17,Cider,3,32,0,0,0
2023-08-18,Ale,4,23,0,0,0
2023-08-18,Lager,4,30,0,0,0
2023-08-18,IPA,4,17,0,0,0
2023-08-18,Stout,4,11,0,0,0
2023-08-18,Cider,4,36,0,0,1
2023-08-19,Ale,5,50,1,0,1
2023-08-19,Lager,5,47,1,0,0
2023-08-19,IPA,5,33,1,0,0
2023-08-19,Stout,5,28,1,0,0
2023-08-19,Cider,5,38,1,0,0
2023-08-20,Ale,6,27,1,0,0
2023-08-20,Lager,6,41,1,0,0
2023-08-20,IPA,6,38,1,0,0
2023-08-20,Stout,6,24,1,0,0
2023-08-20,Cider,6,34,1,0,0
2023-08-21,Ale,0,15,0,0,0
2023-08-21,Lager,0,27,0,0,0
2023-08-21,IPA,0,26,0,0,0
2023-08-21,Stout,0,20,0,0,0
2023-08-21,Cider,0,31,0,0,1
2023-08-22,Ale,1,26,0,0,0
2023-08-22,Lager,1,31,0,0,0
2023-08-22,IPA,1,33,0,0,0
2023-08-22,Stout,1,20,0,0,0
2023-08-22,Cider,1,24,0,0,0
2023-08-23,Ale,2,30,0,0,0
2023-08-23,Lager,2,38,0,0,0
2023-08-23,IPA,2,35,0,0,0
2023-08-23,Stout,2,21,0,0,0
2023-08-23,Cider,2,31,0,0,1
2023-08-24,Ale,3,29,0,0,0
2023-08-24,Lager,3,38,0,0,0
2023-08-24,IPA,3,30,0,0,0
2023-08-24,Stout,3,22,0,0,0
2023-08-24,Cider,3,31,0,0,0
2023-08-25,Ale,4,26,0,0,0
2023-08-25,Lager,4,33,0,0,0
2023-08-25,IPA,4,33,0,0,1
2023-08-25,Stout,4,21,0,0,0
2023-08-25,Cider,4,26,0,0,0
2023-08-26,Ale,5,24,1,0,0
2023-08-26,Lager,5,48,1,0,0
2023-08-26,IPA,5,56,1,0,1
2023-08-26,Stout,5,24,1,0,0
2023-08-26,Cider,5,24,1,0,0
2023-08-27,Ale,6,41,1,0,1
2023-08-27,Lager,6,60,1,0,1
2023-08-27,IPA,6,40,1,0,0
2023-08-27,Stout,6,34,1,0,1
2023-08-27,Cider,6,21,1,0,0
2023-08-28,Ale,0,15,0,0,0
2023-08-28,Lager,0,40,0,0,0
2023-08-28,IPA,0,29,0,0,0
2023-08-28,Stout,0,21,0,0,0
2023-08-28,Cider,0,36,0,0,1
2023-08-29,Ale,1,22,0,0,0
2023-08-29,Lager,1,33,0,0,0
2023-08-29,IPA,1,32,0,0,0
2023-08-29,Stout,1,18,0,0,0
2023-08-29,Cider,1,18,0,0,0
2023-08-30,Ale,2,12,0,0,0
2023-08-30,Lager,2,35,0,0,0
2023-08-30,IPA,2,25,0,0,0
2023-08-30,Stout,2,27,0,0,1
2023-08-30,Cider,2,24,0,0,1
2023-08-31,Ale,3,26,0,0,0
2023-08-31,Lager,3,38,0,0,0
2023-08-31,IPA,3,39,0,0,1
2023-08-31,Stout,3,6,0,0,0
2023-08-31,Cider,3,24,0,0,0
2023-09-01,Ale,4,22,0,0,0
2023-09-01,Lager,4,17,0,0,0
2023-09-01,IPA,4,30,0,0,0
2023-09-01,Stout,4,9,0,0,0
2023-09-01,Cider,4,14,0,0,0
2023-09-02,Ale,5,29,1,0,0
2023-09-02,Lager,5,40,1,0,0
2023-09-02,IPA,5,38,1,0,0
2023-09-02,Stout,5,21,1,0,0
2023-09-02,Cider,5,29,1,0,0
2023-09-03,Ale,6,15,1,0,0
2023-09-03,Lager,6,44,1,0,0
2023-09-03,IPA,6,51,1,0,1
2023-09-03,Stout,6,22,1,0,0
2023-09-03,Cider,6,33,1,0,0
2023-09-04,Ale,0,19,0,0,0
2023-09-04,Lager,0,28,0,0,0
2023-09-04,IPA,0,32,0,0,0
2023-09-04,Stout,0,21,0,0,0
2023-09-04,Cider,0,31,0,0,0
2023-09-05,Ale,1,15,0,0,1
2023-09-05,Lager,1,46,0,0,1
2023-09-05,IPA,1,26,0,0,0
2023-09-05,Stout,1,12,0,0,0
2023-09-05,Cider,1,16,0,0,0
2023-09-06,Ale,2,22,0,0,0
2023-09-06,Lager,2,32,0,0,0
2023-09-06,IPA,2,27,0,0,0
2023-09-06,Stout,2,17,0,0,0
2023-09-06,Cider,2,25,0,0,0
2023-09-07,Ale,3,27,0,0,0
2023-09-07,Lager,3,31,0,0,0
2023-09-07,IPA,3,36,0,0,1
2023-09-07,Stout,3,12,0,0,0
2023-09-07,Cider,3,32,0,0,0
2023-09-08,Ale,4,16,0,0,1
2023-09-08,Lager,4,36,0,0,0
2023-09-08,IPA,4,27,0,0,0
2023-09-08,Stout,4,14,0,0,0
2023-09-08,Cider,4,16,0,0,0
2023-09-09,Ale,5,29,1,0,0
2023-09-09,Lager,5,37,1,0,0
2023-09-09,IPA,5,42,1,0,0
2023-09-09,Stout,5,20,1,0,0
2023-09-09,Cider,5,23,1,0,0
2023-09-10,Ale,6,26,1,0,0
2023-09-10,Lager,6,41,1,0,0
2023-09-10,IPA,6,57,1,0,1
2023-09-10,Stout,6,32,1,0,1
2023-09-10,Cider,6,39,1,0,0
2023-09-11,Ale,0,28,0,0,1
2023-09-11,Lager,0,23,0,0,0
2023-09-11,IPA,0,30,0,0,0
2023-09-11,Stout,0,12,0,0,0
2023-09-11,Cider,0,19,0,0,0
2023-09-12,Ale,1,22,0,0,0
2023-09-12,Lager,1,27,0,0,0
2023-09-12,IPA,1,33,0,0,0
2023-09-12,Stout,1,6,0,0,0
2023-09-12,Cider,1,29,0,0,1
2023-09-13,Ale,2,18,0,0,0
2023-09-13,Lager,2,24,0,0,0
2023-09-13,IPA,2,24,0,0,0
2023-09-13,Stout,2,12,0,0,0
2023-09-13,Cider,2,14,0,0,0
2023-09-14,Ale,3,14,0,0,0
2023-09-14,Lager,3,29,0,0,0
2023-09-14,IPA,3,25,0,0,0
2023-09-14,Stout,3,18,0,0,0
2023-09-14,Cider,3,29,0,0,0
2023-09-15,Ale,4,17,0,0,0
2023-09-15,Lager,4,23,0,0,0
2023-09-15,IPA,4,28,0,0,0
2023-09-15,Stout,4,14,0,0,0
2023-09-15,Cider,4,27,0,0,0
2023-09-16,Ale,5,25,1,0,0
2023-09-16,Lager,5,41,1,0,0
2023-09-16,IPA,5,35,1,0,0
2023-09-16,Stout,5,28,1,0,0
2023-09-16,Cider,5,31,1,0,0
2023-09-17,Ale,6,31,1,0,0
2023-09-17,Lager,6,52,1,0,1
2023-09-17,IPA,6,50,1,0,1
2023-09-17,Stout,6,24,1,0,0
2023-09-17,Cider,6,29,1,0,0
2023-09-18,Ale,0,22,0,0,0
2023-09-18,Lager,0,21,0,0,0
2023-09-18,IPA,0,27,0,0,0
2023-09-18,Stout,0,18,0,0,0
2023-09-18,Cider,0,25,0,0,1
2023-09-19,Ale,1,16,0,0,0
2023-09-19,Lager,1,24,0,0,0
2023-09-19,IPA,1,21,0,0,0
2023-09-19,Stout,1,10,0,0,0
2023-09-19,Cider,1,26,0,0,0
2023-09-20,Ale,2,20,0,0,1
2023-09-20,Lager,2,19,0,0,0
2023-09-20,IPA,2,28,0,0,0
2023-09-20,Stout,2,5,0,0,0
2023-09-20,Cider,2,22,0,0,0
2023-09-21,Ale,3,17,0,0,0
2023-09-21,Lager,3,27,0,0,0
2023-09-21,IPA,3,18,0,0,0
2023-09-21,Stout,3,16,0,0,0
2023-09-21,Cider,3,18,0,0,0
2023-09-22,Ale,4,2,0,0,0
2023-09-22,Lager,4,42,0,0,1
2023-09-22,IPA,4,36,0,0,1
2023-09-22,Stout,4,21,0,0,0
2023-09-22,Cider,4,22,0,0,0
2023-09-23,Ale,5,28,1,0,0
2023-09-23,Lager,5,38,1,0,0
2023-09-23,IPA,5,26,1,0,0
2023-09-23,Stout,5,16,1,0,0
2023-09-23,Cider,5,33,1,0,0
2023-09-24,Ale,6,27,1,0,0
2023-09-24,Lager,6,40,1,0,0
2023-09-24,IPA,6,34,1,0,0
2023-09-24,Stout,6,21,1,0,1
2023-09-24,Cider,6,29,1,0,0
2023-09-25,Ale,0,22,0,0,1
2023-09-25,Lager,0,36,0,0,0
2023-09-25,IPA,0,28,0,0,0
2023-09-25,Stout,0,15,0,0,0
2023-09-25,Cider,0,23,0,0,0
2023-09-26,Ale,1,26,0,0,0
2023-09-26,Lager,1,27,0,0,0
2023-09-26,IPA,1,23,0,0,0
2023-09-26,Stout,1,27,0,0,1
2023-09-26,Cider,1,25,0,0,0
2023-09-27,Ale,2,15,0,0,0
2023-09-27,Lager,2,46,0,0,1
2023-09-27,IPA,2,24,0,0,0
2023-09-27,Stout,2,13,0,0,0
2023-09-27,Cider,2,15,0,0,0
2023-09-28,Ale,3,12,0,0,0
2023-09-28,Lager,3,34,0,0,0
2023-09-28,IPA,3,25,0,0,0
2023-09-28,Stout,3,14,0,0,0
2023-09-28,Cider,3,28,0,0,0
2023-09-29,Ale,4,21,0,0,0
2023-09-29,Lager,4,24,0,0,0
2023-09-29,IPA,4,31,0,0,0
2023-09-29,Stout,4,19,0,0,0
2023-09-29,Cider,4,21,0,0,0
2023-09-30,Ale,5,19,1,0,0
2023-09-30,Lager,5,43,1,0,0
2023-09-30,IPA,5,31,1,0,0
2023-09-30,Stout,5,19,1,0,0
2023-09-30,Cider,5,30,1,0,0
2023-10-01,Ale,6,20,1,0,0
2023-10-01,Lager,6,57,1,0,1
2023-10-01,IPA,6,31,1,0,0
2023-10-01,Stout,6,25,1,0,0
2023-10-01,Cider,6,29,1,0,0
2023-10-02,Ale,0,10,0,0,0
2023-10-02,Lager,0,27,0,0,0
2023-10-02,IPA,0,38,0,0,1
2023-10-02,Stout,0,13,0,0,0
2023-10-02,Cider,0,17,0,0,0
2023-10-03,Ale,1,22,0,0,0
2023-10-03,Lager,1,24,0,0,0
2023-10-03,IPA,1,10,0,0,0
2023-10-03,Stout,1,16,0,0,1
2023-10-03,Cider,1,27,0,0,1
2023-10-04,Ale,2,16,0,0,0
2023-10-04,Lager,2,28,0,0,0
2023-10-04,IPA,2,30,0,0,1
2023-10-04,Stout,2,9,0,0,0
2023-10-04,Cider,2,25,0,0,1
2023-10-05,Ale,3,20,0,0,0
2023-10-05,Lager,3,34,0,0,0
2023-10-05,IPA,3,18,0,0,0
2023-10-05,Stout,3,8,0,0,0
2023-10-05,Cider,3,30,0,0,1
2023-10-06,Ale,4,26,0,0,0
2023-10-06,Lager,4,25,0,0,0
2023-10-06,IPA,4,19,0,0,0
2023-10-06,Stout,4,19,0,0,0
2023-10-06,Cider,4,26,0,0,0
2023-10-07,Ale,5,14,1,0,0
2023-10-07,Lager,5,30,1,0,0
2023-10-07,IPA,5,29,1,0,0
2023-10-07,Stout,5,23,1,0,0
2023-10-07,Cider,5,29,1,0,0
2023-10-08,Ale,6,25,1,0,0
2023-10-08,Lager,6,46,1,0,0
2023-10-08,IPA,6,26,1,0,0
2023-10-08,Stout,6,22,1,0,1
2023-10-08,Cider,6,31,1,0,0
2023-10-09,Ale,0,21,0,0,0
2023-10-09,Lager,0,25,0,0,0
2023-10-09,IPA,0,19,0,0,0
2023-10-09,Stout,0,19,0,0,0
2023-10-09,Cider,0,22,0,0,0
2023-10-10,Ale,1,10,0,0,0
2023-10-10,Lager,1,35,0,0,0
2023-10-10,IPA,1,26,0,0,0
2023-10-10,Stout,1,18,0,0,0
2023-10-10,Cider,1,21,0,0,0
2023-10-11,Ale,2,13,0,0,0
2023-10-11,Lager,2,28,0,0,0
2023-10-11,IPA,2,30,0,0,0
2023-10-11,Stout,2,16,0,0,1
2023-10-11,Cider,2,22,0,0,1
2023-10-12,Ale,3,35,0,0,1
2023-10-12,Lager,3,28,0,0,0
2023-10-12,IPA,3,25,0,0,0
2023-10-12,Stout,3,12,0,0,0
2023-10-12,Cider,3,22,0,0,0
2023-10-13,Ale,4,9,0,0,1
2023-10-13,Lager,4,32,0,0,0
2023-10-13,IPA,4,27,0,0,0
2023-10-13,Stout,4,19,0,0,0
2023-10-13,Cider,4,21,0,0,0
2023-10-14,Ale,5,23,1,0,0
2023-10-14,Lager,5,44,1,0,0
2023-10-14,IPA,5,51,1,0,1
2023-10-14,Stout,5,18,1,0,0
2023-10-14,Cider,5,24,1,0,0
2023-10-15,Ale,6,24,1,0,0
2023-10-15,Lager,6,34,1,0,0
2023-10-15,IPA,6,33,1,0,0
2023-10-15,Stout,6,21,1,0,0
2023-10-15,Cider,6,33,1,0,1
2023-10-16,Ale,0,17,0,0,0
2023-10-16,Lager,0,28,0,0,0
2023-10-16,IPA,0,36,0,0,1
2023-10-16,Stout,0,20,0,0,0
2023-10-16,Cider,0,19,0,0,0
2023-10-17,Ale,1,32,0,0,1
2023-10-17,Lager,1,31,0,0,0
2023-10-17,IPA,1,22,0,0,0
2023-10-17,Stout,1,12,0,0,0
2023-10-17,Cider,1,18,0,0,0
2023-10-18,Ale,2,15,0,0,0
2023-10-18,Lager,2,33,0,0,0
2023-10-18,IPA,2,28,0,0,0
2023-10-18,Stout,2,12,0,0,0
2023-10-18,Cider,2,17,0,0,0
2023-10-19,Ale,3,22,0,0,0
2023-10-19,Lager,3,37,0,0,1
2023-10-19,IPA,3,18,0,0,0
2023-10-19,Stout,3,3,0,0,0
2023-10-19,Cider,3,20,0,0,0
2023-10-20,Ale,4,24,0,0,1
2023-10-20,Lager,4,38,0,0,1
2023-10-20,IPA,4,31,0,0,0
2023-10-20,Stout,4,6,0,0,0
2023-10-20,Cider,4,21,0,0,0
2023-10-21,Ale,5,24,1,0,0
2023-10-21,Lager,5,34,1,0,0
2023-10-21,IPA,5,38,1,0,0
2023-10-21,Stout,5,18,1,0,0
2023-10-21,Cider,5,29,1,0,0
2023-10-22,Ale,6,20,1,0,0
2023-10-22,Lager,6,39,1,0,0
2023-10-22,IPA,6,47,1,0,1
2023-10-22,Stout,6,26,1,0,1
2023-10-22,Cider,6,33,1,0,0
2023-10-23,Ale,0,20,0,0,1
2023-10-23,Lager,0,31,0,0,0
2023-10-23,IPA,0,27,0,0,0
2023-10-23,Stout,0,16,0,0,0
2023-10-23,Cider,0,25,0,0,0
2023-10-24,Ale,1,15,0,0,0
2023-10-24,Lager,1,33,0,0,1
2023-10-24,IPA,1,20,0,0,0
2023-10-24,Stout,1,8,0,0,0
2023-10-24,Cider,1,18,0,0,0
2023-10-25,Ale,2,15,0,0,0
2023-10-25,Lager,2,24,0,0,0
2023-10-25,IPA,2,24,0,0,0
2023-10-25,Stout,2,7,0,0,0
2023-10-25,Cider,2,25,0,0,0
2023-10-26,Ale,3,16,0,0,0
2023-10-26,Lager,3,29,0,0,0
2023-10-26,IPA,3,19,0,0,0
2023-10-26,Stout,3,13,0,0,0
2023-10-26,Cider,3,23,0,0,0
2023-10-27,Ale,4,23,0,0,1
2023-10-27,Lager,4,33,0,0,0
2023-10-27,IPA,4,25,0,0,0
2023-10-27,Stout,4,7,0,0,0
2023-10-27,Cider,4,18,0,0,0
2023-10-28,Ale,5,19,1,0,0
2023-10-28,Lager,5,43,1,0,0
2023-10-28,IPA,5,34,1,0,0
2023-10-28,Stout,5,25,1,0,0
2023-10-28,Cider,5,22,1,0,0
2023-10-29,Ale,6,22,1,0,0
2023-10-29,Lager,6,40,1,0,0
2023-10-29,IPA,6,31,1,0,0
2023-10-29,Stout,6,6,1,0,0
2023-10-29,Cider,6,22,1,0,0
2023-10-30,Ale,0,24,0,0,0
2023-10-30,Lager,0,32,0,0,0
2023-10-30,IPA,0,15,0,0,0
2023-10-30,Stout,0,15,0,0,1
2023-10-30,Cider,0,21,0,0,0
2023-10-31,Ale,1,17,0,0,1
2023-10-31,Lager,1,25,0,0,0
2023-10-31,IPA,1,17,0,0,0
2023-10-31,Stout,1,23,0,0,0
2023-10-31,Cider,1,21,0,0,0
2023-11-01,Ale,2,16,0,0,0
2023-11-01,Lager,2,21,0,0,0
2023-11-01,IPA,2,24,0,0,0
2023-11-01,Stout,2,12,0,0,0
2023-11-01,Cider,2,25,0,0,1
2023-11-02,Ale,3,16,0,0,0
2023-11-02,Lager,3,32,0,0,1
2023-11-02,IPA,3,31,0,0,0
2023-11-02,Stout,3,19,0,0,0
2023-11-02,Cider,3,34,0,0,1
2023-11-03,Ale,4,15,0,0,1
2023-11-03,Lager,4,38,0,0,0
2023-11-03,IPA,4,25,0,0,0
2023-11-03,Stout,4,12,0,0,1
2023-11-03,Cider,4,16,0,0,0
2023-11-04,Ale,5,25,1,0,0
2023-11-04,Lager,5,34,1,0,0
2023-11-04,IPA,5,39,1,0,1
2023-11-04,Stout,5,28,1,0,1
2023-11-04,Cider,5,28,1,0,0
2023-11-05,Ale,6,23,1,0,0
2023-11-05,Lager,6,38,1,0,0
2023-11-05,IPA,6,39,1,0,0
2023-11-05,Stout,6,16,1,0,0
2023-11-05,Cider,6,36,1,0,1
2023-11-06,Ale,0,28,0,0,0
2023-11-06,Lager,0,24,0,0,0
2023-11-06,IPA,0,27,0,0,1
2023-11-06,Stout,0,14,0,0,0
2023-11-06,Cider,0,19,0,0,0
2023-11-07,Ale,1,18,0,0,0
2023-11-07,Lager,1,33,0,0,0
2023-11-07,IPA,1,24,0,0,0
2023-11-07,Stout,1,15,0,0,0
2023-11-07,Cider,1,26,0,0,0
2023-11-08,Ale,2,19,0,0,0
2023-11-08,Lager,2,35,0,0,1
2023-11-08,IPA,2,38,0,0,1
2023-11-08,Stout,2,16,0,0,0
2023-11-08,Cider,2,29,0,0,0
2023-11-09,Ale,3,24,0,0,0
2023-11-09,Lager,3,26,0,0,0
2023-11-09,IPA,3,33,0,0,1
2023-11-09,Stout,3,13,0,0,0
2023-11-09,Cider,3,20,0,0,1
2023-11-10,Ale,4,13,0,0,0
2023-11-10,Lager,4,39,0,0,0
2023-11-10,IPA,4,28,0,0,1
2023-11-10,Stout,4,11,0,0,0
2023-11-10,Cider,4,19,0,0,0
2023-11-11,Ale,5,24,1,0,0
2023-11-11,Lager,5,39,1,0,0
2023-11-11,IPA,5,44,1,0,0
2023-11-11,Stout,5,15,1,0,0
2023-11-11,Cider,5,20,1,0,0
2023-11-12,Ale,6,25,1,0,0
2023-11-12,Lager,6,43,1,0,0
2023-11-12,IPA,6,39,1,0,0
2023-11-12,Stout,6,29,1,0,0
2023-11-12,Cider,6,27,1,0,0
2023-11-13,Ale,0,5,0,0,0
2023-11-13,Lager,0,25,0,0,0
2023-11-13,IPA,0,27,0,0,1
2023-11-13,Stout,0,21,0,0,1
2023-11-13,Cider,0,30,0,0,1
2023-11-14,Ale,1,20,0,0,0
2023-11-14,Lager,1,29,0,0,0
2023-11-14,IPA,1,23,0,0,0
2023-11-14,Stout,1,10,0,0,0
2023-11-14,Cider,1,22,0,0,0
2023-11-15,Ale,2,21,0,0,0
2023-11-15,Lager,2,26,0,0,0
2023-11-15,IPA,2,21,0,0,0
2023-11-15,Stout,2,14,0,0,0
2023-11-15,Cider,2,19,0,0,0
2023-11-16,Ale,3,23,0,0,0
2023-11-16,Lager,3,34,0,0,0
2023-11-16,IPA,3,28,0,0,0
2023-11-16,Stout,3,14,0,0,0
2023-11-16,Cider,3,31,0,0,1
2023-11-17,Ale,4,21,0,0,1
2023-11-17,Lager,4,33,0,0,0
2023-11-17,IPA,4,31,0,0,0
2023-11-17,Stout,4,14,0,0,0
2023-11-17,Cider,4,20,0,0,0
2023-11-18,Ale,5,27,1,0,0
2023-11-18,Lager,5,36,1,0,0
2023-11-18,IPA,5,49,1,0,1
2023-11-18,Stout,5,20,1,0,0
2023-11-18,Cider,5,35,1,0,0
2023-11-19,Ale,6,25,1,0,0
2023-11-19,Lager,6,40,1,0,0
2023-11-19,IPA,6,28,1,0,0
2023-11-19,Stout,6,23,1,0,0
2023-11-19,Cider,6,32,1,0,0
2023-11-20,Ale,0,17,0,0,0
2023-11-20,Lager,0,28,0,0,0
2023-11-20,IPA,0,24,0,0,0
2023-11-20,Stout,0,14,0,0,0
2023-11-20,Cider,0,32,0,0,1
2023-11-21,Ale,1,22,0,0,0
2023-11-21,Lager,1,27,0,0,0
2023-11-21,IPA,1,22,0,0,0
2023-11-21,Stout,1,15,0,0,0
2023-11-21,Cider,1,21,0,0,0
2023-11-22,Ale,2,15,0,0,0
2023-11-22,Lager,2,38,0,0,1
2023-11-22,IPA,2,28,0,0,0
2023-11-22,Stout,2,6,0,0,0
2023-11-22,Cider,2,32,0,0,0
2023-11-23,Ale,3,24,0,0,0
2023-11-23,Lager,3,25,0,0,0
2023-11-23,IPA,3,25,0,0,1
2023-11-23,Stout,3,20,0,0,1
2023-11-23,Cider,3,24,0,0,0
2023-11-24,Ale,4,12,0,0,0
2023-11-24,Lager,4,38,0,0,0
2023-11-24,IPA,4,24,0,0,0
2023-11-24,Stout,4,12,0,0,0
2023-11-24,Cider,4,18,0,0,0
2023-11-25,Ale,5,29,1,0,0
2023-11-25,Lager,5,45,1,0,0
2023-11-25,IPA,5,31,1,0,0
2023-11-25,Stout,5,19,1,0,0
2023-11-25,Cider,5,42,1,0,1
2023-11-26,Ale,6,32,1,0,0
2023-11-26,Lager,6,44,1,0,1
2023-11-26,IPA,6,43,1,0,1
2023-11-26,Stout,6,24,1,0,1
2023-11-26,Cider,6,21,1,0,0
2023-11-27,Ale,0,17,0,0,0
2023-11-27,Lager,0,41,0,0,1
2023-11-27,IPA,0,23,0,0,0
2023-11-27,Stout,0,15,0,0,0
2023-11-27,Cider,0,19,0,0,0
2023-11-28,Ale,1,19,0,0,0
2023-11-28,Lager,1,33,0,0,0
2023-11-28,IPA,1,18,0,0,0
2023-11-28,Stout,1,6,0,0,0
2023-11-28,Cider,1,24,0,0,0
